suite,dir,tier,condition,policy,sketch_route,rollout_idx,skipped,skip_reason,n_steps,success_final,success_sustained,first_success_step,grasp_success_flag,grasped_any,lifted,grasped_instance,correct_instance_grasped,nearest_destination,correct_destination,terminal_dist_xy,sketch_referent_object,sketch_referent_destination,sketch_fidelity_object,sketch_fidelity_destination,deproject,z_pick,z_place
spatial,scene_0013,referential,text_only,text_guess,tokens,1,False,,200,True,True,166,True,True,True,akita_black_bowl_2,True,plate_1,True,0.0025,,,,,depth,0.9113,0.9112
spatial,scene_0013,referential,text_only,text_guess,tokens,2,False,,200,False,False,,True,False,False,,False,,False,0.1535,,,,,depth,0.91,0.9112
spatial,scene_0014,referential,text_only,text_guess,tokens,0,False,,200,False,False,,True,True,True,akita_black_bowl_1,False,plate_1,True,0.0091,,,,,depth,0.9107,0.9109
spatial,scene_0014,referential,text_only,text_guess,tokens,1,False,,200,False,False,,True,False,False,,False,,False,0.313,,,,,depth,0.9104,0.9109
spatial,scene_0014,referential,text_only,text_guess,tokens,2,False,,200,False,False,,True,False,False,,False,,False,0.313,,,,,depth,0.9166,0.9109
spatial,scene_0015,referential,text_only,text_guess,tokens,0,False,,200,False,False,,True,True,True,akita_black_bowl_5,False,plate_1,True,0.0039,,,,,depth,0.913,0.9117
spatial,scene_0015,referential,text_only,text_guess,tokens,1,False,,200,False,False,,True,True,True,akita_black_bowl_1,False,plate_1,True,0.0058,,,,,depth,0.9126,0.9117
spatial,scene_0015,referential,text_only,text_guess,tokens,2,False,,200,False,False,,True,False,False,,False,,False,0.1667,,,,,depth,0.9102,0.9117
spatial,scene_0016,referential,text_only,text_guess,tokens,0,False,,200,False,False,,True,True,True,akita_black_bowl_1,False,,False,0.1863,,,,,depth,0.9101,0.911
spatial,scene_0016,referential,text_only,text_guess,tokens,1,False,,200,False,False,,True,True,True,akita_black_bowl_5,False,plate_1,True,0.0077,,,,,depth,0.9112,0.911
spatial,scene_0016,referential,text_only,text_guess,tokens,2,False,,200,False,False,,True,True,True,akita_black_bowl_3,False,plate_1,True,0.0074,,,,,depth,0.9109,0.911
spatial,scene_0017,directional,text_only,text_guess,tokens,0,False,,200,True,True,165,True,True,True,akita_black_bowl_1,True,plate_1,True,0.0087,,,,,depth,0.9121,0.9105
spatial,scene_0017,directional,text_only,text_guess,tokens,1,False,,200,False,False,,True,True,True,akita_black_bowl_1,True,plate_2,False,0.006,,,,,depth,0.9121,0.9114
spatial,scene_0017,directional,text_only,text_guess,tokens,2,False,,200,False,False,,True,True,True,akita_black_bowl_1,True,plate_2,False,0.0059,,,,,depth,0.9121,0.9114
spatial,scene_0018,directional,text_only,text_guess,tokens,0,False,,200,False,False,,True,True,True,akita_black_bowl_1,True,plate_2,False,0.0079,,,,,depth,0.9108,0.9117
spatial,scene_0018,directional,text_only,text_guess,tokens,1,False,,200,True,True,166,True,True,True,akita_black_bowl_1,True,plate_1,True,0.0067,,,,,depth,0.9108,0.911
spatial,scene_0018,directional,text_only,text_guess,tokens,2,False,,200,True,True,166,True,True,True,akita_black_bowl_1,True,plate_1,True,0.0067,,,,,depth,0.9108,0.911
spatial,scene_0019,directional,text_only,text_guess,tokens,0,False,,200,True,True,166,True,True,True,akita_black_bowl_1,True,plate_2,True,0.008,,,,,depth,0.9112,0.9116
spatial,scene_0019,directional,text_only,text_guess,tokens,1,False,,200,False,False,,True,True,True,akita_black_bowl_1,True,plate_1,False,0.0031,,,,,depth,0.9112,0.9105
spatial,scene_0019,directional,text_only,text_guess,tokens,2,False,,200,False,False,,True,True,True,akita_black_bowl_1,True,plate_1,False,0.003,,,,,depth,0.9112,0.9105
spatial,scene_0020,directional,text_only,text_guess,tokens,0,False,,200,False,False,,True,True,True,akita_black_bowl_1,True,plate_2,False,0.007,,,,,depth,0.9113,0.9143
spatial,scene_0020,directional,text_only,text_guess,tokens,1,False,,200,False,False,,True,True,True,akita_black_bowl_1,True,plate_2,False,0.0071,,,,,depth,0.9113,0.9143
spatial,scene_0020,directional,text_only,text_guess,tokens,2,False,,200,False,False,,True,True,True,akita_black_bowl_1,True,plate_1,False,0.0081,,,,,depth,0.9113,0.9115
spatial,scene_0021,directional,text_only,text_guess,tokens,0,False,,200,False,False,,True,True,True,akita_black_bowl_1,True,plate_2,False,0.0083,,,,,depth,0.9123,0.9113
spatial,scene_0021,directional,text_only,text_guess,tokens,1,False,,200,False,False,,True,True,True,akita_black_bowl_1,True,plate_2,False,0.0082,,,,,depth,0.9123,0.9113
spatial,scene_0021,directional,text_only,text_guess,tokens,2,False,,200,True,True,166,True,True,True,akita_black_bowl_1,True,plate_1,True,0.0076,,,,,depth,0.9123,0.9133
spatial,scene_0022,directional,text_only,text_guess,tokens,0,False,,200,False,False,,True,True,True,akita_black_bowl_1,True,plate_1,False,0.0086,,,,,depth,0.9109,0.9118
spatial,scene_0022,directional,text_only,text_guess,tokens,1,False,,200,False,False,,True,True,True,akita_black_bowl_1,True,plate_1,False,0.0087,,,,,depth,0.9109,0.9118
spatial,scene_0022,directional,text_only,text_guess,tokens,2,False,,200,True,True,166,True,True,True,akita_black_bowl_1,True,plate_3,True,0.0091,,,,,depth,0.9109,0.9106
spatial,scene_0023,directional,text_only,text_guess,tokens,0,False,,200,False,False,,True,True,True,akita_black_bowl_1,True,plate_4,False,0.0022,,,,,depth,0.9115,0.9118
spatial,scene_0023,directional,text_only,text_guess,tokens,1,False,,200,False,False,,True,True,True,akita_black_bowl_1,True,,False,0.0892,,,,,depth,0.9115,0.9103
spatial,scene_0023,directional,text_only,text_guess,tokens,2,False,,200,False,False,,True,True,True,akita_black_bowl_1,True,plate_4,False,0.0023,,,,,depth,0.9115,0.9118
spatial,scene_0024,directional,text_only,text_guess,tokens,0,False,,200,False,False,,True,True,True,akita_black_bowl_1,True,plate_4,False,0.0179,,,,,depth,0.9106,0.9112
spatial,scene_0024,directional,text_only,text_guess,tokens,1,False,,200,True,True,171,True,True,True,akita_black_bowl_1,True,plate_3,True,0.0225,,,,,depth,0.9106,0.9111
spatial,scene_0024,directional,text_only,text_guess,tokens,2,False,,200,False,False,,True,True,True,akita_black_bowl_1,True,plate_4,False,0.0174,,,,,depth,0.9106,0.9112
spatial,scene_0025,directional,text_only,text_guess,tokens,0,False,,200,True,True,164,True,True,True,akita_black_bowl_1,True,plate_3,True,0.0126,,,,,depth,0.9196,0.9105
spatial,scene_0025,directional,text_only,text_guess,tokens,1,False,,200,False,False,,True,True,True,akita_black_bowl_1,True,plate_4,False,0.0077,,,,,depth,0.9196,0.9115
spatial,scene_0025,directional,text_only,text_guess,tokens,2,False,,200,False,False,,True,True,True,akita_black_bowl_1,True,plate_4,False,0.0073,,,,,depth,0.9196,0.9115
spatial,scene_0026,both,text_only,text_guess,tokens,0,False,,200,True,True,166,True,True,True,akita_black_bowl_1,True,plate_1,True,0.003,,,,,depth,0.912,0.9115
spatial,scene_0026,both,text_only,text_guess,tokens,1,False,,200,True,True,166,True,True,True,akita_black_bowl_1,True,plate_1,True,0.0044,,,,,depth,0.912,0.9115
spatial,scene_0026,both,text_only,text_guess,tokens,2,False,,200,False,False,,True,True,True,akita_black_bowl_3,False,plate_1,True,0.0036,,,,,depth,0.9117,0.9115
spatial,scene_0027,both,text_only,text_guess,tokens,0,False,,200,True,True,166,True,True,True,akita_black_bowl_3,True,plate_2,True,0.0172,,,,,depth,0.912,0.9108
spatial,scene_0027,both,text_only,text_guess,tokens,1,False,,200,False,False,,True,True,True,akita_black_bowl_2,False,plate_2,True,0.0098,,,,,depth,0.9102,0.9108
spatial,scene_0027,both,text_only,text_guess,tokens,2,False,,200,False,False,,True,True,True,akita_black_bowl_2,False,plate_2,True,0.0097,,,,,depth,0.9102,0.9108
spatial,scene_0028,both,text_only,text_guess,tokens,0,False,,200,False,False,,True,True,True,akita_black_bowl_1,True,plate_2,False,0.0044,,,,,depth,0.912,0.9111
spatial,scene_0028,both,text_only,text_guess,tokens,1,False,,200,False,False,,True,True,True,akita_black_bowl_2,False,plate_2,False,0.0442,,,,,depth,0.9108,0.9111
spatial,scene_0028,both,text_only,text_guess,tokens,2,False,,200,False,False,,True,True,True,akita_black_bowl_3,False,plate_1,True,0.0054,,,,,depth,0.9111,0.9117
spatial,scene_0029,both,text_only,text_guess,tokens,0,False,,200,False,False,,True,False,False,,False,,False,0.2371,,,,,depth,0.9105,0.911
spatial,scene_0029,both,text_only,text_guess,tokens,1,False,,200,False,False,,True,True,True,akita_black_bowl_2,False,plate_2,True,0.0075,,,,,depth,0.912,0.911
spatial,scene_0029,both,text_only,text_guess,tokens,2,False,,200,False,False,,True,True,True,akita_black_bowl_4,False,plate_1,False,0.0058,,,,,depth,0.9112,0.9116
spatial,scene_0030,both,text_only,text_guess,tokens,0,False,,200,False,False,,True,True,True,akita_black_bowl_3,False,plate_1,True,0.006,,,,,depth,0.9113,0.9105
spatial,scene_0030,both,text_only,text_guess,tokens,1,False,,200,False,False,,True,True,True,akita_black_bowl_3,False,plate_2,False,0.0094,,,,,depth,0.9113,0.911
spatial,scene_0030,both,text_only,text_guess,tokens,2,False,,200,False,False,,True,True,True,akita_black_bowl_2,True,plate_2,False,0.0082,,,,,depth,0.9105,0.911
spatial,scene_0031,both,text_only,text_guess,tokens,0,False,,200,False,False,,True,True,True,akita_black_bowl_3,False,plate_2,True,0.0114,,,,,depth,0.9113,0.9106
spatial,scene_0031,both,text_only,text_guess,tokens,1,False,,200,False,False,,True,True,True,akita_black_bowl_4,False,plate_2,True,0.0094,,,,,depth,0.9117,0.9106
spatial,scene_0031,both,text_only,text_guess,tokens,2,False,,200,False,False,,True,True,True,akita_black_bowl_3,False,plate_1,False,0.0073,,,,,depth,0.9113,0.9117
spatial,scene_0032,both,text_only,text_guess,tokens,0,False,,200,False,False,,True,True,True,akita_black_bowl_1,True,plate_3,False,0.0024,,,,,depth,0.9149,0.9114
spatial,scene_0032,both,text_only,text_guess,tokens,1,False,,200,False,False,,True,True,True,akita_black_bowl_1,True,plate_1,True,0.0431,,,,,depth,0.9149,0.9103
spatial,scene_0032,both,text_only,text_guess,tokens,2,False,,200,False,False,,True,True,True,akita_black_bowl_3,False,plate_1,True,0.0435,,,,,depth,0.912,0.9103
spatial,scene_0033,both,text_only,text_guess,tokens,0,False,,200,True,True,166,True,True,True,akita_black_bowl_3,True,plate_3,True,0.0058,,,,,depth,0.9114,0.9106
spatial,scene_0033,both,text_only,text_guess,tokens,1,False,,200,False,False,,True,True,True,akita_black_bowl_2,False,plate_3,True,0.0063,,,,,depth,0.9114,0.9106
spatial,scene_0033,both,text_only,text_guess,tokens,2,False,,200,False,False,,True,True,True,akita_black_bowl_1,False,plate_3,True,0.005,,,,,depth,0.9101,0.9106
spatial,scene_0034,both,text_only,text_guess,tokens,0,False,,200,False,False,,True,True,True,plate_2,False,plate_2,False,0.0,,,,,depth,0.9104,0.9117
spatial,scene_0034,both,text_only,text_guess,tokens,1,False,,200,False,False,,True,True,True,akita_black_bowl_1,True,plate_3,False,0.0293,,,,,depth,0.9118,0.9104
spatial,scene_0034,both,text_only,text_guess,tokens,2,False,,200,False,False,,True,True,True,plate_2,False,plate_2,False,0.0,,,,,depth,0.9104,0.9104
spatial,scene_0035,both,text_only,text_guess,tokens,0,False,,200,False,False,,True,True,True,akita_black_bowl_1,False,plate_2,True,0.0275,,,,,depth,0.9116,0.9104
spatial,scene_0035,both,text_only,text_guess,tokens,1,False,,200,False,False,,True,True,True,akita_black_bowl_3,False,plate_2,True,0.0324,,,,,depth,0.9104,0.9104
spatial,scene_0035,both,text_only,text_guess,tokens,2,False,,200,False,False,,True,True,True,akita_black_bowl_4,True,plate_3,False,0.0099,,,,,depth,0.913,0.9111
spatial,scene_0036,both,text_only,text_guess,tokens,0,False,,200,False,False,,True,False,False,,False,,False,0.1182,,,,,depth,0.9106,0.911
spatial,scene_0036,both,text_only,text_guess,tokens,1,False,,200,False,False,,True,False,False,,False,,False,0.1182,,,,,depth,0.9116,0.9111
spatial,scene_0036,both,text_only,text_guess,tokens,2,False,,200,False,False,,True,False,False,,False,,False,0.1139,,,,,depth,0.9116,0.9111
spatial,scene_0037,both,text_only,text_guess,tokens,0,False,,200,False,False,,True,True,True,akita_black_bowl_3,False,plate_2,False,0.0377,,,,,depth,0.9134,0.911
spatial,scene_0037,both,text_only,text_guess,tokens,1,False,,200,False,False,,True,True,True,akita_black_bowl_5,True,plate_2,False,0.0076,,,,,depth,0.913,0.911
spatial,scene_0037,both,text_only,text_guess,tokens,2,False,,200,False,False,,True,True,True,akita_black_bowl_3,False,plate_2,False,0.0385,,,,,depth,0.9134,0.911
object,scene_0000,control,text_only,text_guess,tokens,0,False,,200,False,False,,True,True,True,milk_1,True,basket_1,True,0.0223,,,,,depth,0.0795,0.112
object,scene_0000,control,text_only,text_guess,tokens,1,False,,200,False,False,,True,True,True,milk_1,True,basket_1,True,0.022,,,,,depth,0.0795,0.112
object,scene_0000,control,text_only,text_guess,tokens,2,False,,200,False,False,,True,True,True,milk_1,True,basket_1,True,0.0221,,,,,depth,0.0795,0.112
object,scene_0001,control,text_only,text_guess,tokens,0,False,,200,True,True,170,True,True,True,alphabet_soup_1,True,basket_1,True,0.0187,,,,,depth,0.0581,0.1138
object,scene_0001,control,text_only,text_guess,tokens,1,False,,200,True,True,170,True,True,True,alphabet_soup_1,True,basket_1,True,0.0193,,,,,depth,0.0581,0.1138
object,scene_0001,control,text_only,text_guess,tokens,2,False,,200,True,True,171,True,True,True,alphabet_soup_1,True,basket_1,True,0.0185,,,,,depth,0.0581,0.1138
object,scene_0002,control,text_only,text_guess,tokens,0,False,,200,True,True,146,True,True,True,tomato_sauce_1,True,basket_1,True,0.0274,,,,,depth,0.0566,0.1212
object,scene_0002,control,text_only,text_guess,tokens,1,False,,200,True,True,146,True,True,True,tomato_sauce_1,True,basket_1,True,0.0272,,,,,depth,0.0566,0.1212
object,scene_0002,control,text_only,text_guess,tokens,2,False,,200,True,True,146,True,True,True,tomato_sauce_1,True,basket_1,True,0.0296,,,,,depth,0.0566,0.1212
object,scene_0003,control,text_only,text_guess,tokens,0,False,,200,True,True,151,True,True,True,orange_juice_1,True,basket_1,True,0.0342,,,,,depth,0.0775,0.1214
object,scene_0003,control,text_only,text_guess,tokens,1,False,,200,True,True,151,True,True,True,orange_juice_1,True,basket_1,True,0.0449,,,,,depth,0.0775,0.1214
object,scene_0003,control,text_only,text_guess,tokens,2,False,,200,True,True,151,True,True,True,orange_juice_1,True,basket_1,True,0.0341,,,,,depth,0.0775,0.1214
object,scene_0004,control,text_only,text_guess,tokens,0,False,,200,False,False,,True,False,False,,False,,False,0.3742,,,,,depth,0.0714,0.1325
object,scene_0004,control,text_only,text_guess,tokens,1,False,,200,False,False,,True,False,False,,False,,False,0.3739,,,,,depth,0.0714,0.1325
object,scene_0004,control,text_only,text_guess,tokens,2,False,,200,False,False,,True,False,False,,False,,False,0.374,,,,,depth,0.0714,0.1325
object,scene_0005,referential,text_only,text_guess,tokens,0,False,,200,False,False,,True,True,True,bbq_sauce_2,False,basket_1,True,0.0344,,,,,depth,0.053,0.1076
object,scene_0005,referential,text_only,text_guess,tokens,1,False,,200,False,False,,True,True,True,bbq_sauce_2,False,basket_1,True,0.0336,,,,,depth,0.053,0.1076
object,scene_0005,referential,text_only,text_guess,tokens,2,False,,200,False,False,,True,True,True,bbq_sauce_2,False,basket_1,True,0.0341,,,,,depth,0.053,0.1076
object,scene_0006,referential,text_only,text_guess,tokens,0,False,,200,False,False,,True,True,True,salad_dressing_1,True,,False,0.2099,,,,,depth,0.0754,0.1104
object,scene_0006,referential,text_only,text_guess,tokens,1,False,,200,False,False,,True,True,True,salad_dressing_2,False,,False,0.3241,,,,,depth,0.0723,0.1104
object,scene_0006,referential,text_only,text_guess,tokens,2,False,,200,False,False,,True,True,True,salad_dressing_2,False,,False,0.3135,,,,,depth,0.0723,0.1104
object,scene_0007,referential,text_only,text_guess,tokens,0,False,,200,False,False,,True,False,False,,False,,False,0.5178,,,,,depth,0.0324,0.1187
object,scene_0007,referential,text_only,text_guess,tokens,1,False,,200,False,False,,True,False,False,,False,,False,0.5178,,,,,depth,0.0324,0.1187
object,scene_0007,referential,text_only,text_guess,tokens,2,False,,200,False,False,,True,False,False,,False,,False,0.5178,,,,,depth,0.0324,0.1187
object,scene_0008,referential,text_only,text_guess,tokens,0,False,,200,False,False,,True,False,False,,False,,False,0.2761,,,,,depth,0.023,0.114
object,scene_0008,referential,text_only,text_guess,tokens,1,False,,200,False,False,,True,False,False,,False,,False,0.2761,,,,,depth,0.0231,0.114
object,scene_0008,referential,text_only,text_guess,tokens,2,False,,200,False,False,,True,False,False,,False,,False,0.2761,,,,,depth,0.023,0.114
object,scene_0009,referential,text_only,text_guess,tokens,0,False,,200,False,False,,True,False,False,,False,,False,0.4102,,,,,depth,0.0233,0.1192
object,scene_0009,referential,text_only,text_guess,tokens,1,False,,200,False,False,,True,False,False,,False,,False,0.4102,,,,,depth,0.0222,0.1192
object,scene_0009,referential,text_only,text_guess,tokens,2,False,,200,False,False,,True,False,False,,False,,False,0.4102,,,,,depth,0.0222,0.1192
object,scene_0010,referential,text_only,text_guess,tokens,0,False,,200,False,False,,True,True,True,milk_2,True,,False,0.143,,,,,depth,0.0796,0.11
object,scene_0010,referential,text_only,text_guess,tokens,1,False,,200,False,False,,True,True,True,milk_3,False,basket_1,True,0.0298,,,,,depth,0.0817,0.11
object,scene_0010,referential,text_only,text_guess,tokens,2,False,,200,False,False,,True,True,True,milk_2,True,,False,0.144,,,,,depth,0.0796,0.11
object,scene_0011,referential,text_only,text_guess,tokens,0,False,,200,False,False,,True,False,False,,False,,False,0.4614,,,,,depth,0.0226,0.1016
object,scene_0011,referential,text_only,text_guess,tokens,1,False,,200,False,False,,True,False,False,,False,,False,0.4614,,,,,depth,0.0233,0.1016
object,scene_0011,referential,text_only,text_guess,tokens,2,False,,200,False,False,,True,True,True,butter_3,False,basket_1,True,0.0798,,,,,depth,0.022,0.1016
object,scene_0012,referential,text_only,text_guess,tokens,0,False,,200,False,False,,True,True,True,alphabet_soup_1,False,basket_1,True,0.02,,,,,depth,0.0592,0.1151
object,scene_0012,referential,text_only,text_guess,tokens,1,False,,200,False,False,,True,True,True,basket_1,False,basket_1,True,0.0,,,,,depth,0.0618,0.1151
object,scene_0012,referential,text_only,text_guess,tokens,2,False,,200,False,False,,True,True,True,alphabet_soup_4,False,basket_1,True,0.0175,,,,,depth,0.0578,0.1151
object,scene_0013,referential,text_only,text_guess,tokens,0,False,,200,False,False,,True,True,True,tomato_sauce_4,False,basket_1,True,0.03,,,,,depth,0.0512,0.1119
object,scene_0013,referential,text_only,text_guess,tokens,1,False,,200,False,False,,True,False,False,,False,,False,0.234,,,,,depth,0.1301,0.1119
object,scene_0013,referential,text_only,text_guess,tokens,2,False,,200,False,False,,True,True,True,tomato_sauce_1,False,,False,0.1434,,,,,depth,0.0618,0.1119
object,scene_0014,referential,text_only,text_guess,tokens,0,False,,200,False,False,,True,True,True,bbq_sauce_4,False,basket_1,True,0.0117,,,,,depth,0.0554,0.1018
object,scene_0014,referential,text_only,text_guess,tokens,1,False,,200,False,False,,True,True,True,bbq_sauce_3,False,basket_1,True,0.0153,,,,,depth,0.0595,0.1018
object,scene_0014,referential,text_only,text_guess,tokens,2,False,,200,False,False,,True,True,True,bbq_sauce_2,False,basket_1,True,0.0127,,,,,depth,0.0499,0.1018
object,scene_0015,referential,text_only,text_guess,tokens,0,False,,200,False,False,,True,True,True,chocolate_pudding_1,False,basket_1,True,0.0389,,,,,depth,0.032,0.1222
object,scene_0015,referential,text_only,text_guess,tokens,1,False,,200,False,False,,True,False,False,,False,,False,0.3813,,,,,depth,0.0334,0.1222
object,scene_0015,referential,text_only,text_guess,tokens,2,False,,200,False,False,,True,True,True,chocolate_pudding_1,False,basket_1,True,0.0368,,,,,depth,0.032,0.1222
object,scene_0016,referential,text_only,text_guess,tokens,0,False,,200,False,False,,True,False,False,,False,,False,0.2007,,,,,depth,0.023,0.1064
object,scene_0016,referential,text_only,text_guess,tokens,1,False,,200,False,False,,True,False,False,,False,,False,0.2006,,,,,depth,0.0225,0.1064
object,scene_0016,referential,text_only,text_guess,tokens,2,False,,200,False,False,,True,False,False,,False,,False,0.2007,,,,,depth,0.023,0.1064
object,scene_0017,directional,text_only,text_guess,tokens,0,False,,200,False,False,,True,False,False,,False,,False,0.3487,,,,,depth,0.0334,0.1264
object,scene_0017,directional,text_only,text_guess,tokens,1,False,,200,False,False,,True,False,False,,False,,False,0.3487,,,,,depth,0.0334,0.1264
object,scene_0017,directional,text_only,text_guess,tokens,2,False,,200,False,False,,True,False,False,,False,,False,0.3487,,,,,depth,0.0334,0.1193
object,scene_0018,directional,text_only,text_guess,tokens,0,False,,200,False,False,,True,False,False,,False,,False,0.3911,,,,,depth,0.0236,0.1231
object,scene_0018,directional,text_only,text_guess,tokens,1,False,,200,False,False,,True,False,False,,False,,False,0.3911,,,,,depth,0.0236,0.1074
object,scene_0018,directional,text_only,text_guess,tokens,2,False,,200,False,False,,True,False,False,,False,,False,0.3911,,,,,depth,0.0236,0.1231
object,scene_0019,directional,text_only,text_guess,tokens,0,False,,200,False,False,,True,False,False,,False,,False,0.4164,,,,,depth,0.023,0.1101
object,scene_0019,directional,text_only,text_guess,tokens,1,False,,200,False,False,,True,False,False,,False,,False,0.4164,,,,,depth,0.023,0.1313
object,scene_0019,directional,text_only,text_guess,tokens,2,False,,200,False,False,,True,False,False,,False,,False,0.4164,,,,,depth,0.023,0.1313
object,scene_0020,directional,text_only,text_guess,tokens,0,False,,200,False,False,,True,True,True,milk_1,True,basket_2,False,0.0146,,,,,depth,0.0771,0.1038
object,scene_0020,directional,text_only,text_guess,tokens,1,False,,200,True,True,174,True,True,True,milk_1,True,basket_1,True,0.0301,,,,,depth,0.0771,0.1096
object,scene_0020,directional,text_only,text_guess,tokens,2,False,,200,False,False,,True,True,True,milk_1,True,basket_1,True,0.0317,,,,,depth,0.0771,0.1096
object,scene_0021,directional,text_only,text_guess,tokens,0,False,,200,False,False,,True,True,True,alphabet_soup_1,True,basket_1,False,0.0326,,,,,depth,0.0523,0.1202
object,scene_0021,directional,text_only,text_guess,tokens,1,False,,200,False,False,,True,True,True,alphabet_soup_1,True,basket_1,False,0.0316,,,,,depth,0.0523,0.1202
object,scene_0021,directional,text_only,text_guess,tokens,2,False,,200,True,True,170,True,True,True,alphabet_soup_1,True,basket_2,True,0.0232,,,,,depth,0.0523,0.1078
object,scene_0022,directional,text_only,text_guess,tokens,0,False,,200,False,False,,True,True,True,tomato_sauce_1,True,basket_3,False,0.0184,,,,,depth,0.0547,0.1095
object,scene_0022,directional,text_only,text_guess,tokens,1,False,,200,True,True,169,True,True,True,tomato_sauce_1,True,basket_1,True,0.0158,,,,,depth,0.0547,0.1039
object,scene_0022,directional,text_only,text_guess,tokens,2,False,,200,False,False,,True,True,True,tomato_sauce_1,True,basket_2,False,0.009,,,,,depth,0.0547,0.1267
object,scene_0023,directional,text_only,text_guess,tokens,0,False,,200,True,True,171,True,True,True,orange_juice_1,True,basket_1,True,0.0188,,,,,depth,0.0816,0.0979
object,scene_0023,directional,text_only,text_guess,tokens,1,False,,200,True,True,171,True,True,True,orange_juice_1,True,basket_1,True,0.0187,,,,,depth,0.0816,0.0979
object,scene_0023,directional,text_only,text_guess,tokens,2,False,,200,True,True,170,True,True,True,orange_juice_1,True,basket_1,True,0.0186,,,,,depth,0.0816,0.0979
object,scene_0024,directional,text_only,text_guess,tokens,0,False,,200,False,False,,True,True,True,ketchup_1,True,,False,0.0971,,,,,depth,0.0779,0.1086
object,scene_0024,directional,text_only,text_guess,tokens,1,False,,200,False,False,,True,True,True,ketchup_1,True,,False,0.1394,,,,,depth,0.0779,0.1131
object,scene_0024,directional,text_only,text_guess,tokens,2,False,,200,False,False,,True,True,True,ketchup_1,True,,False,0.1442,,,,,depth,0.0779,0.1131
object,scene_0025,directional,text_only,text_guess,tokens,0,False,,200,False,False,,True,True,True,bbq_sauce_1,True,basket_3,False,0.0309,,,,,depth,0.0578,0.1055
object,scene_0025,directional,text_only,text_guess,tokens,1,False,,200,True,True,145,True,True,True,bbq_sauce_1,True,basket_1,True,0.0366,,,,,depth,0.0578,0.1263
object,scene_0025,directional,text_only,text_guess,tokens,2,False,,200,False,False,,True,True,True,bbq_sauce_1,True,basket_3,False,0.0173,,,,,depth,0.0578,0.1055
object,scene_0026,both,text_only,text_guess,tokens,0,False,,200,False,False,,True,True,True,salad_dressing_1,False,,False,0.4115,,,,,depth,0.0748,0.1028
object,scene_0026,both,text_only,text_guess,tokens,1,False,,200,False,False,,True,True,True,salad_dressing_1,False,,False,0.4115,,,,,depth,0.0748,0.1028
object,scene_0026,both,text_only,text_guess,tokens,2,False,,200,False,False,,True,True,True,salad_dressing_1,False,,False,0.4109,,,,,depth,0.0748,0.1273
object,scene_0027,both,text_only,text_guess,tokens,0,False,,200,False,False,,True,False,False,,False,,False,0.2247,,,,,depth,0.0323,0.1083
object,scene_0027,both,text_only,text_guess,tokens,1,False,,200,False,False,,True,False,False,,False,,False,0.2247,,,,,depth,0.0334,0.1203
object,scene_0027,both,text_only,text_guess,tokens,2,False,,200,False,False,,True,False,False,,False,,False,0.2247,,,,,depth,0.0334,0.1203
object,scene_0028,both,text_only,text_guess,tokens,0,False,,200,False,False,,True,False,False,,False,,False,0.3678,,,,,depth,0.0224,0.1293
object,scene_0028,both,text_only,text_guess,tokens,1,False,,200,False,False,,True,False,False,,False,,False,0.3678,,,,,depth,0.0224,0.1088
object,scene_0028,both,text_only,text_guess,tokens,2,False,,200,False,False,,True,False,False,,False,,False,0.3678,,,,,depth,0.0232,0.1293
object,scene_0029,both,text_only,text_guess,tokens,0,False,,200,False,False,,True,False,False,,False,,False,0.3434,,,,,depth,0.0232,0.1267
object,scene_0029,both,text_only,text_guess,tokens,1,False,,200,False,False,,True,False,False,,False,,False,0.3434,,,,,depth,0.0232,0.1267
object,scene_0029,both,text_only,text_guess,tokens,2,False,,200,False,False,,True,False,False,,False,,False,0.3434,,,,,depth,0.0221,0.1267
object,scene_0030,both,text_only,text_guess,tokens,0,False,,200,False,False,,True,True,True,alphabet_soup_1,False,basket_1,True,0.012,,,,,depth,0.0549,0.1154
object,scene_0030,both,text_only,text_guess,tokens,1,False,,200,False,False,,True,True,True,alphabet_soup_1,False,basket_2,False,0.0242,,,,,depth,0.0549,0.1096
object,scene_0030,both,text_only,text_guess,tokens,2,False,,200,False,False,,True,True,True,alphabet_soup_1,False,,False,0.2981,,,,,depth,0.0549,0.1154
object,scene_0031,both,text_only,text_guess,tokens,0,False,,200,False,False,,True,True,True,tomato_sauce_2,False,basket_1,True,0.0245,,,,,depth,0.0602,0.1022
object,scene_0031,both,text_only,text_guess,tokens,1,False,,200,False,False,,True,False,False,,False,,False,0.2444,,,,,depth,0.0595,0.1022
object,scene_0031,both,text_only,text_guess,tokens,2,False,,200,False,False,,True,False,False,,False,,False,0.2444,,,,,depth,0.0582,0.1199
object,scene_0032,both,text_only,text_guess,tokens,0,False,,200,False,False,,True,False,False,,False,,False,0.3737,,,,,depth,0.0602,0.1013
object,scene_0032,both,text_only,text_guess,tokens,1,False,,200,False,False,,True,False,False,,False,,False,0.3737,,,,,depth,0.0602,0.112
object,scene_0032,both,text_only,text_guess,tokens,2,False,,200,True,True,174,True,True,True,tomato_sauce_3,True,basket_1,True,0.0214,,,,,depth,0.0534,0.112
object,scene_0033,both,text_only,text_guess,tokens,0,False,,200,False,False,,True,True,True,orange_juice_1,False,basket_2,True,0.0188,,,,,depth,0.0707,0.1272
