suite,dir,tier,condition,policy,sketch_route,rollout_idx,skipped,skip_reason,n_steps,success_final,success_sustained,first_success_step,grasp_success_flag,grasped_any,lifted,grasped_instance,correct_instance_grasped,nearest_destination,correct_destination,terminal_dist_xy,sketch_referent_object,sketch_referent_destination,sketch_fidelity_object,sketch_fidelity_destination,deproject,z_pick,z_place
spatial,scene_0014,referential,text_only,text_guess,tokens,1,False,,200,False,False,,True,False,False,,False,,False,0.313,,,,,plane,0.92,0.92
spatial,scene_0014,referential,text_only,text_guess,tokens,2,False,,200,False,False,,True,False,False,,False,,False,0.313,,,,,plane,0.92,0.92
spatial,scene_0015,referential,text_only,text_guess,tokens,0,False,,200,False,False,,True,True,True,akita_black_bowl_5,False,plate_1,True,0.0116,,,,,plane,0.92,0.92
spatial,scene_0015,referential,text_only,text_guess,tokens,1,False,,200,False,False,,True,True,True,akita_black_bowl_1,False,plate_1,True,0.014,,,,,plane,0.92,0.92
spatial,scene_0015,referential,text_only,text_guess,tokens,2,False,,200,False,False,,True,True,True,akita_black_bowl_4,False,,False,0.2632,,,,,plane,0.92,0.92
spatial,scene_0016,referential,text_only,text_guess,tokens,0,False,,200,False,False,,True,True,True,akita_black_bowl_1,False,,False,0.0981,,,,,plane,0.92,0.92
spatial,scene_0016,referential,text_only,text_guess,tokens,1,False,,200,False,False,,True,True,True,akita_black_bowl_5,False,plate_1,True,0.0131,,,,,plane,0.92,0.92
spatial,scene_0016,referential,text_only,text_guess,tokens,2,False,,200,False,False,,True,True,True,akita_black_bowl_3,False,plate_1,True,0.0147,,,,,plane,0.92,0.92
spatial,scene_0017,directional,text_only,text_guess,tokens,0,False,,200,True,True,166,True,True,True,akita_black_bowl_1,True,plate_1,True,0.0071,,,,,plane,0.92,0.92
spatial,scene_0017,directional,text_only,text_guess,tokens,1,False,,200,False,False,,True,True,True,akita_black_bowl_1,True,plate_2,False,0.0137,,,,,plane,0.92,0.92
spatial,scene_0017,directional,text_only,text_guess,tokens,2,False,,200,False,False,,True,True,True,akita_black_bowl_1,True,plate_2,False,0.0137,,,,,plane,0.92,0.92
spatial,scene_0018,directional,text_only,text_guess,tokens,0,False,,200,False,False,,True,True,True,akita_black_bowl_1,True,plate_2,False,0.0145,,,,,plane,0.92,0.92
spatial,scene_0018,directional,text_only,text_guess,tokens,1,False,,200,True,True,166,True,True,True,akita_black_bowl_1,True,plate_1,True,0.0117,,,,,plane,0.92,0.92
spatial,scene_0018,directional,text_only,text_guess,tokens,2,False,,200,True,True,166,True,True,True,akita_black_bowl_1,True,plate_1,True,0.0119,,,,,plane,0.92,0.92
spatial,scene_0019,directional,text_only,text_guess,tokens,0,False,,200,True,True,168,True,True,True,akita_black_bowl_1,True,plate_2,True,0.0154,,,,,plane,0.92,0.92
spatial,scene_0019,directional,text_only,text_guess,tokens,1,False,,200,False,False,,True,True,True,akita_black_bowl_1,True,plate_1,False,0.004,,,,,plane,0.92,0.92
spatial,scene_0019,directional,text_only,text_guess,tokens,2,False,,200,False,False,,True,True,True,akita_black_bowl_1,True,plate_1,False,0.006,,,,,plane,0.92,0.92
spatial,scene_0020,directional,text_only,text_guess,tokens,0,False,,200,False,False,,True,True,True,akita_black_bowl_1,True,plate_2,False,0.0128,,,,,plane,0.92,0.92
spatial,scene_0020,directional,text_only,text_guess,tokens,1,False,,200,False,False,,True,True,True,akita_black_bowl_1,True,plate_2,False,0.0124,,,,,plane,0.92,0.92
spatial,scene_0020,directional,text_only,text_guess,tokens,2,False,,200,False,False,,True,True,True,akita_black_bowl_1,True,plate_1,False,0.0167,,,,,plane,0.92,0.92
spatial,scene_0021,directional,text_only,text_guess,tokens,0,False,,200,False,False,,True,True,True,akita_black_bowl_1,True,plate_2,False,0.0169,,,,,plane,0.92,0.92
spatial,scene_0021,directional,text_only,text_guess,tokens,1,False,,200,False,False,,True,True,True,akita_black_bowl_1,True,plate_2,False,0.0167,,,,,plane,0.92,0.92
spatial,scene_0021,directional,text_only,text_guess,tokens,2,False,,200,True,True,166,True,True,True,akita_black_bowl_1,True,plate_1,True,0.0135,,,,,plane,0.92,0.92
spatial,scene_0022,directional,text_only,text_guess,tokens,0,False,,200,False,False,,True,True,True,akita_black_bowl_1,True,plate_1,False,0.024,,,,,plane,0.92,0.92
spatial,scene_0022,directional,text_only,text_guess,tokens,1,False,,200,False,False,,True,True,True,akita_black_bowl_1,True,plate_1,False,0.024,,,,,plane,0.92,0.92
spatial,scene_0022,directional,text_only,text_guess,tokens,2,False,,200,True,True,171,True,True,True,akita_black_bowl_1,True,plate_3,True,0.0177,,,,,plane,0.92,0.92
spatial,scene_0023,directional,text_only,text_guess,tokens,0,False,,200,False,False,,True,True,True,akita_black_bowl_1,True,plate_4,False,0.0107,,,,,plane,0.92,0.92
spatial,scene_0023,directional,text_only,text_guess,tokens,1,False,,200,False,False,,True,True,True,akita_black_bowl_1,True,,False,0.0926,,,,,plane,0.92,0.92
spatial,scene_0023,directional,text_only,text_guess,tokens,2,False,,200,False,False,,True,True,True,akita_black_bowl_1,True,plate_4,False,0.0107,,,,,plane,0.92,0.92
spatial,scene_0024,directional,text_only,text_guess,tokens,0,False,,200,False,False,,True,True,True,akita_black_bowl_1,True,plate_4,False,0.013,,,,,plane,0.92,0.92
spatial,scene_0024,directional,text_only,text_guess,tokens,1,False,,200,True,True,166,True,True,True,akita_black_bowl_1,True,plate_3,True,0.0146,,,,,plane,0.92,0.92
spatial,scene_0024,directional,text_only,text_guess,tokens,2,False,,200,False,False,,True,True,True,akita_black_bowl_1,True,plate_4,False,0.0128,,,,,plane,0.92,0.92
spatial,scene_0025,directional,text_only,text_guess,tokens,0,False,,200,True,True,166,True,True,True,akita_black_bowl_1,True,plate_3,True,0.0043,,,,,plane,0.92,0.92
spatial,scene_0025,directional,text_only,text_guess,tokens,1,False,,200,False,False,,True,True,True,akita_black_bowl_1,True,plate_4,False,0.0075,,,,,plane,0.92,0.92
spatial,scene_0025,directional,text_only,text_guess,tokens,2,False,,200,False,False,,True,True,True,akita_black_bowl_1,True,plate_4,False,0.0073,,,,,plane,0.92,0.92
spatial,scene_0026,both,text_only,text_guess,tokens,0,False,,200,True,True,168,True,True,True,akita_black_bowl_1,True,plate_1,True,0.0108,,,,,plane,0.92,0.92
spatial,scene_0026,both,text_only,text_guess,tokens,1,False,,200,True,True,168,True,True,True,akita_black_bowl_1,True,plate_1,True,0.011,,,,,plane,0.92,0.92
spatial,scene_0026,both,text_only,text_guess,tokens,2,False,,200,False,False,,True,True,True,akita_black_bowl_3,False,plate_1,True,0.0131,,,,,plane,0.92,0.92
spatial,scene_0027,both,text_only,text_guess,tokens,0,False,,200,True,True,167,True,True,True,akita_black_bowl_3,True,plate_2,True,0.018,,,,,plane,0.92,0.92
spatial,scene_0027,both,text_only,text_guess,tokens,1,False,,200,False,False,,True,True,True,akita_black_bowl_2,False,plate_2,True,0.0126,,,,,plane,0.92,0.92
spatial,scene_0027,both,text_only,text_guess,tokens,2,False,,200,False,False,,True,True,True,akita_black_bowl_2,False,plate_2,True,0.0126,,,,,plane,0.92,0.92
spatial,scene_0028,both,text_only,text_guess,tokens,0,False,,200,False,False,,True,True,True,akita_black_bowl_1,True,plate_2,False,0.0109,,,,,plane,0.92,0.92
spatial,scene_0028,both,text_only,text_guess,tokens,1,False,,200,False,False,,True,True,True,akita_black_bowl_2,False,plate_2,False,0.0115,,,,,plane,0.92,0.92
spatial,scene_0028,both,text_only,text_guess,tokens,2,False,,200,False,False,,True,True,True,akita_black_bowl_3,False,plate_1,True,0.0135,,,,,plane,0.92,0.92
spatial,scene_0029,both,text_only,text_guess,tokens,0,False,,200,False,False,,True,True,True,akita_black_bowl_3,True,,False,0.1048,,,,,plane,0.92,0.92
spatial,scene_0029,both,text_only,text_guess,tokens,1,False,,200,False,False,,True,True,True,akita_black_bowl_2,False,plate_2,True,0.0147,,,,,plane,0.92,0.92
spatial,scene_0029,both,text_only,text_guess,tokens,2,False,,200,False,False,,True,True,True,akita_black_bowl_4,False,plate_1,False,0.0126,,,,,plane,0.92,0.92
spatial,scene_0030,both,text_only,text_guess,tokens,0,False,,200,False,False,,True,True,True,akita_black_bowl_3,False,plate_1,True,0.007,,,,,plane,0.92,0.92
spatial,scene_0030,both,text_only,text_guess,tokens,1,False,,200,False,False,,True,True,True,akita_black_bowl_3,False,plate_2,False,0.0161,,,,,plane,0.92,0.92
spatial,scene_0030,both,text_only,text_guess,tokens,2,False,,200,False,False,,True,True,True,akita_black_bowl_2,True,,False,0.1031,,,,,plane,0.92,0.92
spatial,scene_0031,both,text_only,text_guess,tokens,0,False,,200,False,False,,True,True,True,akita_black_bowl_3,False,plate_2,True,0.0137,,,,,plane,0.92,0.92
spatial,scene_0031,both,text_only,text_guess,tokens,1,False,,200,False,False,,True,True,True,akita_black_bowl_4,False,plate_2,True,0.0124,,,,,plane,0.92,0.92
spatial,scene_0031,both,text_only,text_guess,tokens,2,False,,200,False,False,,True,True,True,akita_black_bowl_3,False,plate_1,False,0.0162,,,,,plane,0.92,0.92
spatial,scene_0032,both,text_only,text_guess,tokens,0,False,,200,False,False,,True,True,True,akita_black_bowl_1,True,plate_3,False,0.0081,,,,,plane,0.92,0.92
spatial,scene_0032,both,text_only,text_guess,tokens,1,False,,200,False,False,,True,True,True,akita_black_bowl_1,True,plate_1,True,0.0439,,,,,plane,0.92,0.92
spatial,scene_0032,both,text_only,text_guess,tokens,2,False,,200,False,False,,True,True,True,akita_black_bowl_3,False,plate_1,True,0.0447,,,,,plane,0.92,0.92
spatial,scene_0033,both,text_only,text_guess,tokens,0,False,,200,True,True,166,True,True,True,akita_black_bowl_3,True,plate_3,True,0.0084,,,,,plane,0.92,0.92
spatial,scene_0033,both,text_only,text_guess,tokens,1,False,,200,False,False,,True,True,True,akita_black_bowl_2,False,plate_3,True,0.0109,,,,,plane,0.92,0.92
spatial,scene_0033,both,text_only,text_guess,tokens,2,False,,200,False,False,,True,True,True,akita_black_bowl_1,False,plate_3,True,0.009,,,,,plane,0.92,0.92
spatial,scene_0034,both,text_only,text_guess,tokens,0,False,,200,False,False,,True,False,False,,False,,False,0.1178,,,,,plane,0.92,0.92
spatial,scene_0034,both,text_only,text_guess,tokens,1,False,,200,False,False,,True,True,True,akita_black_bowl_1,True,plate_3,False,0.028,,,,,plane,0.92,0.92
spatial,scene_0034,both,text_only,text_guess,tokens,2,False,,200,False,False,,True,False,False,,False,,False,0.1178,,,,,plane,0.92,0.92
spatial,scene_0035,both,text_only,text_guess,tokens,0,False,,200,False,False,,True,True,True,akita_black_bowl_1,False,plate_2,True,0.0265,,,,,plane,0.92,0.92
spatial,scene_0035,both,text_only,text_guess,tokens,1,False,,200,False,False,,True,True,True,akita_black_bowl_3,False,plate_2,True,0.0323,,,,,plane,0.92,0.92
spatial,scene_0035,both,text_only,text_guess,tokens,2,False,,200,False,False,,True,True,True,akita_black_bowl_4,True,plate_3,False,0.0158,,,,,plane,0.92,0.92
spatial,scene_0036,both,text_only,text_guess,tokens,0,False,,200,False,False,,True,False,False,,False,,False,0.1182,,,,,plane,0.92,0.92
spatial,scene_0036,both,text_only,text_guess,tokens,1,False,,200,False,False,,True,False,False,,False,,False,0.1182,,,,,plane,0.92,0.92
spatial,scene_0036,both,text_only,text_guess,tokens,2,False,,200,False,False,,True,False,False,,False,,False,0.1174,,,,,plane,0.92,0.92
spatial,scene_0037,both,text_only,text_guess,tokens,0,False,,200,False,False,,True,True,True,akita_black_bowl_3,False,plate_2,False,0.0452,,,,,plane,0.92,0.92
spatial,scene_0037,both,text_only,text_guess,tokens,1,False,,200,False,False,,True,True,True,akita_black_bowl_5,True,plate_2,False,0.0156,,,,,plane,0.92,0.92
spatial,scene_0037,both,text_only,text_guess,tokens,2,False,,200,False,False,,True,True,True,akita_black_bowl_3,False,plate_2,False,0.0339,,,,,plane,0.92,0.92
object,scene_0000,control,text_only,text_guess,tokens,0,False,,200,True,True,144,True,True,True,milk_1,True,basket_1,True,0.0136,,,,,plane,0.065,0.065
object,scene_0000,control,text_only,text_guess,tokens,1,False,,200,True,True,144,True,True,True,milk_1,True,basket_1,True,0.0136,,,,,plane,0.065,0.065
object,scene_0000,control,text_only,text_guess,tokens,2,False,,200,True,True,144,True,True,True,milk_1,True,basket_1,True,0.0136,,,,,plane,0.065,0.065
object,scene_0001,control,text_only,text_guess,tokens,0,False,,200,False,False,,True,False,False,,False,,False,0.412,,,,,plane,0.065,0.065
object,scene_0001,control,text_only,text_guess,tokens,1,False,,200,False,False,,True,False,False,,False,,False,0.4131,,,,,plane,0.065,0.065
object,scene_0001,control,text_only,text_guess,tokens,2,False,,200,False,False,,True,False,False,,False,,False,0.4133,,,,,plane,0.065,0.065
object,scene_0002,control,text_only,text_guess,tokens,0,False,,200,False,False,,True,False,False,,False,,False,0.3539,,,,,plane,0.065,0.065
object,scene_0002,control,text_only,text_guess,tokens,1,False,,200,False,False,,True,False,False,,False,,False,0.3529,,,,,plane,0.065,0.065
object,scene_0002,control,text_only,text_guess,tokens,2,False,,200,False,False,,True,False,False,,False,,False,0.3531,,,,,plane,0.065,0.065
object,scene_0003,control,text_only,text_guess,tokens,0,False,,200,True,True,145,True,True,True,orange_juice_1,True,basket_1,True,0.0095,,,,,plane,0.065,0.065
object,scene_0003,control,text_only,text_guess,tokens,1,False,,200,True,True,145,True,True,True,orange_juice_1,True,basket_1,True,0.0095,,,,,plane,0.065,0.065
object,scene_0003,control,text_only,text_guess,tokens,2,False,,200,True,True,145,True,True,True,orange_juice_1,True,basket_1,True,0.0095,,,,,plane,0.065,0.065
object,scene_0004,control,text_only,text_guess,tokens,0,False,,200,False,False,,True,True,True,ketchup_1,True,,False,0.1269,,,,,plane,0.065,0.065
object,scene_0004,control,text_only,text_guess,tokens,1,False,,200,False,False,,True,True,True,ketchup_1,True,,False,0.1321,,,,,plane,0.065,0.065
object,scene_0004,control,text_only,text_guess,tokens,2,False,,200,False,False,,True,True,True,ketchup_1,True,,False,0.1884,,,,,plane,0.065,0.065
object,scene_0005,referential,text_only,text_guess,tokens,0,False,,200,False,False,,True,False,False,,False,,False,0.4363,,,,,plane,0.065,0.065
object,scene_0005,referential,text_only,text_guess,tokens,1,False,,200,False,False,,True,False,False,,False,,False,0.4363,,,,,plane,0.065,0.065
object,scene_0005,referential,text_only,text_guess,tokens,2,False,,200,False,False,,True,False,False,,False,,False,0.4363,,,,,plane,0.065,0.065
object,scene_0006,referential,text_only,text_guess,tokens,0,False,,200,False,False,,True,True,True,salad_dressing_1,True,,False,0.1831,,,,,plane,0.065,0.065
object,scene_0006,referential,text_only,text_guess,tokens,1,False,,200,False,False,,True,True,True,salad_dressing_2,False,basket_1,True,0.0305,,,,,plane,0.065,0.065
object,scene_0006,referential,text_only,text_guess,tokens,2,False,,200,False,False,,True,True,True,salad_dressing_2,False,basket_1,True,0.0307,,,,,plane,0.065,0.065
object,scene_0007,referential,text_only,text_guess,tokens,0,False,,200,False,False,,True,False,False,,False,,False,0.5179,,,,,plane,0.065,0.065
object,scene_0007,referential,text_only,text_guess,tokens,1,False,,200,False,False,,True,False,False,,False,,False,0.5179,,,,,plane,0.065,0.065
object,scene_0007,referential,text_only,text_guess,tokens,2,False,,200,False,False,,True,False,False,,False,,False,0.5179,,,,,plane,0.065,0.065
object,scene_0008,referential,text_only,text_guess,tokens,0,False,,200,False,False,,True,False,False,,False,,False,0.2761,,,,,plane,0.065,0.065
object,scene_0008,referential,text_only,text_guess,tokens,1,False,,200,False,False,,True,False,False,,False,,False,0.2761,,,,,plane,0.065,0.065
object,scene_0008,referential,text_only,text_guess,tokens,2,False,,200,False,False,,True,False,False,,False,,False,0.2761,,,,,plane,0.065,0.065
object,scene_0009,referential,text_only,text_guess,tokens,0,False,,200,False,False,,True,False,False,,False,,False,0.4102,,,,,plane,0.065,0.065
object,scene_0009,referential,text_only,text_guess,tokens,1,False,,200,False,False,,True,False,False,,False,,False,0.4102,,,,,plane,0.065,0.065
object,scene_0009,referential,text_only,text_guess,tokens,2,False,,200,False,False,,True,False,False,,False,,False,0.4102,,,,,plane,0.065,0.065
object,scene_0010,referential,text_only,text_guess,tokens,0,False,,200,True,True,170,True,True,True,milk_2,True,basket_1,True,0.0136,,,,,plane,0.065,0.065
object,scene_0010,referential,text_only,text_guess,tokens,1,False,,200,False,False,,True,True,True,milk_3,False,basket_1,True,0.0136,,,,,plane,0.065,0.065
object,scene_0010,referential,text_only,text_guess,tokens,2,False,,200,True,True,171,True,True,True,milk_2,True,basket_1,True,0.012,,,,,plane,0.065,0.065
object,scene_0011,referential,text_only,text_guess,tokens,0,False,,200,False,False,,True,False,False,,False,,False,0.4614,,,,,plane,0.065,0.065
object,scene_0011,referential,text_only,text_guess,tokens,1,False,,200,False,False,,True,False,False,,False,,False,0.4614,,,,,plane,0.065,0.065
object,scene_0011,referential,text_only,text_guess,tokens,2,False,,200,False,False,,True,False,False,,False,,False,0.4614,,,,,plane,0.065,0.065
object,scene_0012,referential,text_only,text_guess,tokens,0,False,,200,False,False,,True,False,False,,False,,False,0.3032,,,,,plane,0.065,0.065
object,scene_0012,referential,text_only,text_guess,tokens,1,False,,200,False,False,,True,True,True,basket_1,False,basket_1,True,0.0,,,,,plane,0.065,0.065
object,scene_0012,referential,text_only,text_guess,tokens,2,False,,200,False,False,,True,False,False,,False,,False,0.3032,,,,,plane,0.065,0.065
object,scene_0013,referential,text_only,text_guess,tokens,0,False,,200,False,False,,True,False,False,,False,,False,0.2336,,,,,plane,0.065,0.065
object,scene_0013,referential,text_only,text_guess,tokens,1,False,,200,False,False,,True,False,False,,False,,False,0.2287,,,,,plane,0.065,0.065
object,scene_0013,referential,text_only,text_guess,tokens,2,False,,200,False,False,,True,True,True,tomato_sauce_1,False,basket_1,True,0.0181,,,,,plane,0.065,0.065
object,scene_0014,referential,text_only,text_guess,tokens,0,False,,200,False,False,,True,False,False,,False,,False,0.3848,,,,,plane,0.065,0.065
object,scene_0014,referential,text_only,text_guess,tokens,1,False,,200,False,False,,True,True,True,bbq_sauce_3,False,basket_1,True,0.0194,,,,,plane,0.065,0.065
object,scene_0014,referential,text_only,text_guess,tokens,2,False,,200,False,False,,True,False,False,,False,,False,0.3848,,,,,plane,0.065,0.065
object,scene_0015,referential,text_only,text_guess,tokens,0,False,,200,False,False,,True,False,False,,False,,False,0.385,,,,,plane,0.065,0.065
object,scene_0015,referential,text_only,text_guess,tokens,1,False,,200,False,False,,True,False,False,,False,,False,0.385,,,,,plane,0.065,0.065
object,scene_0015,referential,text_only,text_guess,tokens,2,False,,200,False,False,,True,False,False,,False,,False,0.385,,,,,plane,0.065,0.065
object,scene_0016,referential,text_only,text_guess,tokens,0,False,,200,False,False,,True,False,False,,False,,False,0.2007,,,,,plane,0.065,0.065
object,scene_0016,referential,text_only,text_guess,tokens,1,False,,200,False,False,,True,False,False,,False,,False,0.2007,,,,,plane,0.065,0.065
object,scene_0016,referential,text_only,text_guess,tokens,2,False,,200,False,False,,True,False,False,,False,,False,0.2007,,,,,plane,0.065,0.065
object,scene_0017,directional,text_only,text_guess,tokens,0,False,,200,False,False,,True,False,False,,False,,False,0.3487,,,,,plane,0.065,0.065
object,scene_0017,directional,text_only,text_guess,tokens,1,False,,200,False,False,,True,False,False,,False,,False,0.3487,,,,,plane,0.065,0.065
object,scene_0017,directional,text_only,text_guess,tokens,2,False,,200,False,False,,True,False,False,,False,,False,0.3487,,,,,plane,0.065,0.065
object,scene_0018,directional,text_only,text_guess,tokens,0,False,,200,False,False,,True,False,False,,False,,False,0.3911,,,,,plane,0.065,0.065
object,scene_0018,directional,text_only,text_guess,tokens,1,False,,200,False,False,,True,False,False,,False,,False,0.3911,,,,,plane,0.065,0.065
object,scene_0018,directional,text_only,text_guess,tokens,2,False,,200,False,False,,True,False,False,,False,,False,0.3911,,,,,plane,0.065,0.065
object,scene_0019,directional,text_only,text_guess,tokens,0,False,,200,False,False,,True,False,False,,False,,False,0.4164,,,,,plane,0.065,0.065
object,scene_0019,directional,text_only,text_guess,tokens,1,False,,200,False,False,,True,False,False,,False,,False,0.4164,,,,,plane,0.065,0.065
object,scene_0019,directional,text_only,text_guess,tokens,2,False,,200,False,False,,True,False,False,,False,,False,0.4164,,,,,plane,0.065,0.065
object,scene_0020,directional,text_only,text_guess,tokens,0,False,,200,False,False,,True,True,True,milk_1,True,basket_2,False,0.02,,,,,plane,0.065,0.065
object,scene_0020,directional,text_only,text_guess,tokens,1,False,,200,True,True,144,True,True,True,milk_1,True,basket_1,True,0.0129,,,,,plane,0.065,0.065
object,scene_0020,directional,text_only,text_guess,tokens,2,False,,200,True,True,144,True,True,True,milk_1,True,basket_1,True,0.0129,,,,,plane,0.065,0.065
object,scene_0021,directional,text_only,text_guess,tokens,0,False,,200,False,False,,True,False,False,,False,,False,0.2445,,,,,plane,0.065,0.065
object,scene_0021,directional,text_only,text_guess,tokens,1,False,,200,False,False,,True,False,False,,False,,False,0.2445,,,,,plane,0.065,0.065
object,scene_0021,directional,text_only,text_guess,tokens,2,False,,200,False,False,,True,False,False,,False,,False,0.2445,,,,,plane,0.065,0.065
object,scene_0022,directional,text_only,text_guess,tokens,0,False,,200,False,False,,True,False,False,,False,,False,0.3465,,,,,plane,0.065,0.065
object,scene_0022,directional,text_only,text_guess,tokens,1,False,,200,False,False,,True,False,False,,False,,False,0.3465,,,,,plane,0.065,0.065
object,scene_0022,directional,text_only,text_guess,tokens,2,False,,200,False,False,,True,False,False,,False,,False,0.3465,,,,,plane,0.065,0.065
object,scene_0023,directional,text_only,text_guess,tokens,0,False,,200,True,True,144,True,True,True,orange_juice_1,True,basket_1,True,0.0032,,,,,plane,0.065,0.065
object,scene_0023,directional,text_only,text_guess,tokens,1,False,,200,True,True,144,True,True,True,orange_juice_1,True,basket_1,True,0.0153,,,,,plane,0.065,0.065
object,scene_0023,directional,text_only,text_guess,tokens,2,False,,200,True,True,144,True,True,True,orange_juice_1,True,basket_1,True,0.0149,,,,,plane,0.065,0.065
object,scene_0024,directional,text_only,text_guess,tokens,0,False,,200,False,False,,True,True,True,ketchup_1,True,,False,0.1222,,,,,plane,0.065,0.065
object,scene_0024,directional,text_only,text_guess,tokens,1,False,,200,False,False,,True,True,True,ketchup_1,True,basket_2,False,0.0381,,,,,plane,0.065,0.065
object,scene_0024,directional,text_only,text_guess,tokens,2,False,,200,False,False,,True,True,True,ketchup_1,True,basket_2,False,0.0343,,,,,plane,0.065,0.065
object,scene_0025,directional,text_only,text_guess,tokens,0,False,,200,False,False,,True,False,False,,False,,False,0.2566,,,,,plane,0.065,0.065
object,scene_0025,directional,text_only,text_guess,tokens,1,False,,200,False,False,,True,False,False,,False,,False,0.2566,,,,,plane,0.065,0.065
object,scene_0025,directional,text_only,text_guess,tokens,2,False,,200,False,False,,True,False,False,,False,,False,0.2566,,,,,plane,0.065,0.065
object,scene_0026,both,text_only,text_guess,tokens,0,False,,200,False,False,,True,True,True,salad_dressing_1,False,,False,0.0955,,,,,plane,0.065,0.065
object,scene_0026,both,text_only,text_guess,tokens,1,False,,200,False,False,,True,True,True,salad_dressing_1,False,,False,0.0971,,,,,plane,0.065,0.065
object,scene_0026,both,text_only,text_guess,tokens,2,False,,200,False,False,,True,True,True,salad_dressing_1,False,,False,0.1043,,,,,plane,0.065,0.065
object,scene_0027,both,text_only,text_guess,tokens,0,False,,200,False,False,,True,False,False,,False,,False,0.2247,,,,,plane,0.065,0.065
object,scene_0027,both,text_only,text_guess,tokens,1,False,,200,False,False,,True,False,False,,False,,False,0.2247,,,,,plane,0.065,0.065
object,scene_0027,both,text_only,text_guess,tokens,2,False,,200,False,False,,True,False,False,,False,,False,0.2247,,,,,plane,0.065,0.065
object,scene_0028,both,text_only,text_guess,tokens,0,False,,200,False,False,,True,False,False,,False,,False,0.3678,,,,,plane,0.065,0.065
object,scene_0028,both,text_only,text_guess,tokens,1,False,,200,False,False,,True,False,False,,False,,False,0.3678,,,,,plane,0.065,0.065
object,scene_0028,both,text_only,text_guess,tokens,2,False,,200,False,False,,True,False,False,,False,,False,0.3678,,,,,plane,0.065,0.065
object,scene_0029,both,text_only,text_guess,tokens,0,False,,200,False,False,,True,False,False,,False,,False,0.3434,,,,,plane,0.065,0.065
object,scene_0029,both,text_only,text_guess,tokens,1,False,,200,False,False,,True,False,False,,False,,False,0.3434,,,,,plane,0.065,0.065
object,scene_0029,both,text_only,text_guess,tokens,2,False,,200,False,False,,True,False,False,,False,,False,0.3434,,,,,plane,0.065,0.065
object,scene_0030,both,text_only,text_guess,tokens,0,False,,200,False,False,,True,False,False,,False,,False,0.268,,,,,plane,0.065,0.065
object,scene_0030,both,text_only,text_guess,tokens,1,False,,200,False,False,,True,False,False,,False,,False,0.268,,,,,plane,0.065,0.065
object,scene_0030,both,text_only,text_guess,tokens,2,False,,200,False,False,,True,False,False,,False,,False,0.268,,,,,plane,0.065,0.065
object,scene_0031,both,text_only,text_guess,tokens,0,False,,200,False,False,,True,False,False,,False,,False,0.2444,,,,,plane,0.065,0.065
object,scene_0031,both,text_only,text_guess,tokens,1,False,,200,False,False,,True,False,False,,False,,False,0.2444,,,,,plane,0.065,0.065
object,scene_0031,both,text_only,text_guess,tokens,2,False,,200,False,False,,True,False,False,,False,,False,0.2444,,,,,plane,0.065,0.065
object,scene_0032,both,text_only,text_guess,tokens,0,False,,200,False,False,,True,False,False,,False,,False,0.3737,,,,,plane,0.065,0.065
object,scene_0032,both,text_only,text_guess,tokens,1,False,,200,False,False,,True,False,False,,False,,False,0.3737,,,,,plane,0.065,0.065
object,scene_0032,both,text_only,text_guess,tokens,2,False,,200,False,False,,True,False,False,,False,,False,0.3737,,,,,plane,0.065,0.065
object,scene_0033,both,text_only,text_guess,tokens,0,False,,200,False,False,,True,True,True,orange_juice_1,False,,False,0.2191,,,,,plane,0.065,0.065
object,scene_0033,both,text_only,text_guess,tokens,1,False,,200,False,False,,True,True,True,orange_juice_2,False,basket_1,False,0.035,,,,,plane,0.065,0.065
object,scene_0033,both,text_only,text_guess,tokens,2,False,,200,False,False,,True,True,True,orange_juice_2,False,basket_2,True,0.01,,,,,plane,0.065,0.065
object,scene_0034,both,text_only,text_guess,tokens,0,False,,200,False,False,,True,True,True,ketchup_1,False,,False,0.1337,,,,,plane,0.065,0.065
object,scene_0034,both,text_only,text_guess,tokens,1,False,,200,False,False,,True,True,True,ketchup_1,False,,False,0.1093,,,,,plane,0.065,0.065
object,scene_0034,both,text_only,text_guess,tokens,2,False,,200,False,False,,True,True,True,ketchup_3,False,,False,0.1198,,,,,plane,0.065,0.065
object,scene_0035,both,text_only,text_guess,tokens,0,False,,200,False,False,,True,False,False,,False,,False,0.3166,,,,,plane,0.065,0.065
object,scene_0035,both,text_only,text_guess,tokens,1,False,,200,False,False,,True,False,False,,False,,False,0.3166,,,,,plane,0.065,0.065
object,scene_0035,both,text_only,text_guess,tokens,2,False,,200,False,False,,True,False,False,,False,,False,0.3166,,,,,plane,0.065,0.065
object,scene_0036,both,text_only,text_guess,tokens,0,False,,200,False,False,,True,False,False,,False,,False,0.3559,,,,,plane,0.065,0.065
object,scene_0036,both,text_only,text_guess,tokens,1,False,,200,False,False,,True,False,False,,False,,False,0.3527,,,,,plane,0.065,0.065
object,scene_0036,both,text_only,text_guess,tokens,2,False,,200,False,False,,True,False,False,,False,,False,0.3559,,,,,plane,0.065,0.065
object,scene_0037,both,text_only,text_guess,tokens,0,False,,200,False,False,,True,False,False,,False,,False,0.3136,,,,,plane,0.065,0.065
object,scene_0037,both,text_only,text_guess,tokens,1,False,,200,False,False,,True,False,False,,False,,False,0.3122,,,,,plane,0.065,0.065
